episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
288,-79.6,95,0,1,3,0.0097,20.1212,0.6037,0.000,0.000261,0.01726,,,,
289,-68.3,36,0,1,3,-0.0012,31.6648,0.7043,0.000,0.000261,0.01725,,,,
290,-61.1,62,0,1,0,-0.0041,27.4677,0.8177,0.000,0.000261,0.01724,,,,
291,-73.5,53,0,1,2,-0.0017,28.6640,1.0094,0.000,0.000261,0.01724,,,,
292,-58.4,22,0,1,0,-0.0130,53.5439,0.5219,0.000,0.000261,0.01723,,,,
293,-67.5,78,0,1,0,0.0343,20.8853,1.1609,0.009,0.000260,0.01722,,,,
294,-101.5,83,0,1,5,0.0065,47.5836,0.9679,0.000,0.000260,0.01721,,,,
295,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000260,0.01720,,,,
296,66.4,121,1,0,3,-0.0062,14.4761,0.5611,0.000,0.000260,0.01719,,,,
297,-77.5,42,0,1,6,0.0023,46.9175,0.7130,0.000,0.000260,0.01718,,,,
298,98.6,27,1,0,0,-0.0028,151.6334,0.9615,0.000,0.000260,0.01717,,,,
299,97.3,20,1,0,0,-0.0001,186.9255,1.2001,0.000,0.000260,0.01716,,,,
300,52.1,200,1,0,0,-0.0230,45.0692,1.3383,0.000,0.000259,0.01715,-95.9,0.10,0.0,10.7
301,79.9,69,1,0,4,0.0311,6.2707,0.9127,0.000,0.000259,0.01714,,,,
302,-59.2,18,0,1,0,-0.0019,67.5217,1.4063,0.000,0.000259,0.01713,,,,
303,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000259,0.01712,,,,
304,-53.3,32,0,1,0,-0.0031,45.3148,0.6864,0.000,0.000259,0.01711,,,,
305,-55.4,29,0,1,0,-0.0059,43.2495,0.6290,0.000,0.000259,0.01710,,,,
306,-72.7,56,0,1,3,-0.0074,30.3176,0.8427,0.000,0.000259,0.01709,,,,
307,97.7,55,1,0,0,0.0014,12.9525,0.8833,0.000,0.000259,0.01708,,,,
308,-52.1,14,0,1,0,-0.0101,85.9406,0.8696,0.000,0.000258,0.01707,,,,
309,99.7,13,1,0,0,-0.0005,31.3130,1.1216,0.000,0.000258,0.01706,,,,
310,102.0,12,1,0,0,-0.0014,19.8364,1.1172,0.000,0.000258,0.01706,,,,
311,65.4,82,1,0,8,-0.0428,9.7332,0.7262,0.000,0.000258,0.01705,,,,
312,-53.0,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000258,0.01704,,,,
313,47.9,151,1,0,0,-0.0330,15.2679,1.1415,0.010,0.000258,0.01703,,,,
314,103.4,15,1,0,0,0.0011,32.1406,0.9895,0.000,0.000258,0.01702,,,,
315,-66.4,66,0,1,0,-0.0024,18.4721,0.6735,0.000,0.000257,0.01701,,,,
316,96.9,13,1,0,0,0.0040,16.3301,1.2544,0.000,0.000257,0.01700,,,,
317,-62.3,28,0,1,0,-0.0021,40.9035,0.8919,0.000,0.000257,0.01699,,,,
318,82.4,62,1,0,1,-0.0037,14.4401,1.0546,0.000,0.000257,0.01698,,,,
319,99.3,27,1,0,0,0.0021,21.9006,0.8032,0.000,0.000257,0.01697,,,,
320,77.6,49,1,0,5,-0.0023,16.5433,0.6923,0.000,0.000257,0.01696,,,,
321,-49.4,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000257,0.01695,,,,
322,102.5,14,1,0,0,0.0003,21.8490,0.9783,0.000,0.000257,0.01694,,,,
323,-53.0,15,0,1,0,-0.0003,72.5126,0.6208,0.000,0.000256,0.01693,,,,
324,82.1,26,1,0,6,-0.0002,21.3674,1.0758,0.000,0.000256,0.01692,,,,
325,81.1,33,1,0,0,-0.0002,32.8983,1.2928,0.000,0.000256,0.01691,,,,
326,85.6,34,1,0,3,0.0008,31.6203,0.8887,0.000,0.000256,0.01690,,,,
327,46.5,128,1,0,8,-0.0025,48.7197,0.6265,0.000,0.000256,0.01689,,,,
328,-124.7,136,0,1,0,-0.0151,24.6629,1.0526,0.000,0.000256,0.01688,,,,
329,-96.3,112,0,1,3,-0.0065,17.4326,0.7492,0.000,0.000256,0.01687,,,,
330,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000255,0.01687,,,,
331,-167.1,197,0,1,4,-0.0072,25.8040,0.9890,0.055,0.000255,0.01686,,,,
332,99.6,31,1,0,0,0.0009,18.7824,0.8971,0.000,0.000255,0.01685,,,,
333,-100.6,87,0,1,6,-0.0006,32.7511,0.3018,0.000,0.000255,0.01684,,,,
334,84.3,41,1,0,3,-0.0003,15.1706,0.7636,0.000,0.000255,0.01683,,,,
335,-57.8,46,0,1,0,-0.0021,36.9862,0.8082,0.000,0.000255,0.01682,,,,
336,105.3,17,1,0,0,-0.0014,58.1953,0.7673,0.000,0.000255,0.01681,,,,
337,72.8,63,1,0,5,0.0005,15.8081,0.9157,0.000,0.000255,0.01680,,,,
338,54.3,167,1,0,0,-0.0121,10.4516,0.4705,0.046,0.000254,0.01679,,,,
339,-70.9,16,0,1,6,-0.0093,61.5776,0.4644,0.000,0.000254,0.01678,,,,
340,-98.5,119,0,1,0,0.0075,54.9184,0.7243,0.015,0.000254,0.01677,,,,
341,-52.7,11,0,1,0,-0.0154,118.4617,0.3016,0.000,0.000254,0.01676,,,,
342,-97.6,111,0,1,3,-0.0103,11.8929,0.2862,0.000,0.000254,0.01675,,,,
343,42.1,139,1,0,6,-0.0482,9.6778,0.5375,0.000,0.000254,0.01674,,,,
344,-127.1,174,0,1,6,0.0036,22.0612,0.3061,0.000,0.000254,0.01673,,,,
345,-114.3,200,0,0,9,-0.0817,19.9892,0.4361,0.038,0.000253,0.01672,,,,
346,-93.7,70,0,1,3,-0.0039,41.1440,1.1924,0.000,0.000253,0.01671,,,,
347,-88.5,200,0,0,3,-0.0195,13.3234,0.6249,0.001,0.000253,0.01670,,,,
348,83.8,50,1,0,3,-0.0033,171.3769,0.6856,0.000,0.000253,0.01669,,,,
349,-106.2,200,0,0,11,-0.0531,26.7652,0.5175,0.001,0.000253,0.01668,,,,
350,-97.7,200,0,0,0,0.0044,16.3015,0.8224,0.011,0.000253,0.01668,-98.6,0.00,0.0,6.9
351,-125.3,200,0,0,8,0.0394,27.2935,1.1166,0.063,0.000253,0.01667,,,,
352,-81.6,200,0,0,3,-0.0069,15.4122,0.4279,0.000,0.000252,0.01666,,,,
353,-92.8,200,0,0,6,0.0167,14.7984,0.4147,0.029,0.000252,0.01665,,,,
354,-86.7,200,0,0,0,0.0276,19.5366,0.6218,0.051,0.000252,0.01664,,,,
355,-100.7,200,0,0,9,0.0116,24.4726,0.3156,0.001,0.000252,0.01663,,,,
356,-106.0,123,0,1,6,-0.0026,46.9267,0.8775,0.000,0.000252,0.01662,,,,
357,-57.3,9,0,1,2,-0.0009,161.7489,0.5263,0.000,0.000252,0.01661,,,,
358,-55.4,16,0,1,0,-0.0014,156.6970,0.5782,0.000,0.000252,0.01660,,,,
359,-100.4,200,0,0,12,-0.0233,24.2876,0.4002,0.000,0.000252,0.01659,,,,
360,70.4,62,1,0,6,0.0002,47.6474,0.4818,0.000,0.000251,0.01658,,,,
361,-116.0,200,0,0,15,-0.0116,26.6232,0.5941,0.000,0.000251,0.01657,,,,
362,82.3,66,1,0,0,0.0118,51.6426,0.5897,0.000,0.000251,0.01656,,,,
363,-79.4,200,0,0,0,-0.0188,19.9157,0.4835,0.000,0.000251,0.01655,,,,
364,89.5,64,1,0,0,-0.0008,45.7209,0.6552,0.000,0.000251,0.01654,,,,
365,-78.5,200,0,0,0,-0.0529,22.3889,0.2849,0.001,0.000251,0.01653,,,,
366,-76.1,200,0,0,0,-0.0303,16.1665,0.2112,0.000,0.000251,0.01652,,,,
367,-57.8,30,0,1,0,-0.0015,77.7587,0.4576,0.000,0.000250,0.01651,,,,
368,93.9,37,1,0,0,-0.0043,45.4887,0.7620,0.000,0.000250,0.01650,,,,
369,-90.1,200,0,0,6,-0.0743,20.9016,0.4745,0.022,0.000250,0.01649,,,,
370,101.5,15,1,0,0,0.0004,101.8335,0.9990,0.000,0.000250,0.01648,,,,
371,82.4,34,1,0,3,-0.0015,50.0603,0.9817,0.000,0.000250,0.01648,,,,
372,-103.4,200,0,0,9,-0.0147,25.6073,0.5087,0.002,0.000250,0.01647,,,,
373,-78.9,61,0,1,3,-0.0016,33.2539,0.4046,0.000,0.000250,0.01646,,,,
374,-49.7,13,0,1,0,0.0080,124.9591,1.2463,0.000,0.000250,0.01645,,,,
375,-104.7,78,0,1,9,-0.0184,49.2935,0.4830,0.000,0.000249,0.01644,,,,
376,85.6,30,1,0,0,-0.0015,277.1903,1.2943,0.000,0.000249,0.01643,,,,
377,-97.6,200,0,0,9,0.0030,20.5787,0.4982,0.023,0.000249,0.01642,,,,
378,99.3,17,1,0,0,-0.0002,82.9737,1.0128,0.000,0.000249,0.01641,,,,
379,81.2,88,1,0,0,0.0038,32.7700,0.6797,0.000,0.000249,0.01640,,,,
380,-93.4,200,0,0,3,0.0708,67.2578,1.2254,0.002,0.000249,0.01639,,,,
381,-94.8,71,0,1,6,-0.0056,37.9633,0.7972,0.000,0.000249,0.01638,,,,
382,-103.2,200,0,0,8,-0.0692,17.1934,0.9670,0.009,0.000248,0.01637,,,,
383,-85.7,200,0,0,6,0.0167,19.3641,1.0246,0.055,0.000248,0.01636,,,,
384,-70.8,45,0,1,3,0.0009,82.5374,1.0667,0.000,0.000248,0.01635,,,,
385,69.4,122,1,0,2,-0.0002,25.3881,0.9825,0.000,0.000248,0.01634,,,,
386,94.6,25,1,0,2,-0.0051,114.9171,1.0671,0.000,0.000248,0.01633,,,,
387,89.8,14,1,0,3,-0.0002,269.2678,0.9225,0.000,0.000248,0.01632,,,,
388,104.6,12,1,0,0,-0.0033,83.8223,1.0518,0.000,0.000248,0.01631,,,,
389,-51.6,13,0,1,0,-0.0038,145.2993,0.8720,0.000,0.000247,0.01630,,,,
390,47.1,116,1,0,9,-0.0030,28.4256,1.0956,0.000,0.000247,0.01630,,,,
391,-50.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000247,0.01629,,,,
392,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000247,0.01628,,,,
393,-53.0,13,0,1,0,-0.0013,165.7377,1.2016,0.000,0.000247,0.01627,,,,
394,95.1,33,1,0,0,-0.0010,75.9899,1.1427,0.000,0.000247,0.01626,,,,
395,-77.8,30,0,1,3,-0.0014,216.1770,1.3590,0.000,0.000247,0.01625,,,,
396,-50.9,16,0,1,0,-0.0023,159.0790,1.0357,0.000,0.000247,0.01624,,,,
397,67.9,64,1,0,0,-0.0075,74.8248,1.3890,0.000,0.000246,0.01623,,,,
398,-68.3,54,0,1,3,0.0000,54.0299,0.8239,0.000,0.000246,0.01622,,,,
399,-83.5,73,0,1,7,0.0214,25.7349,1.1342,0.000,0.000246,0.01621,,,,
400,106.0,200,1,0,0,-0.0011,144.7634,0.9013,0.000,0.000246,0.01620,-78.0,0.10,0.0,5.9
401,-61.5,57,0,1,0,-0.0015,47.9672,0.7186,0.000,0.000246,0.01619,,,,
402,99.9,43,1,0,0,0.0002,62.9947,1.0280,0.000,0.000246,0.01618,,,,
403,69.5,85,1,0,6,0.0361,15.6133,0.8545,0.000,0.000246,0.01617,,,,
404,102.7,15,1,0,0,0.0013,74.4037,1.1120,0.000,0.000245,0.01616,,,,
405,-63.3,17,0,1,4,-0.0029,102.3961,0.8990,0.000,0.000245,0.01615,,,,
406,-63.8,30,0,1,0,0.0023,75.6672,0.7632,0.000,0.000245,0.01614,,,,
407,26.4,114,1,0,16,0.0040,39.2399,1.1302,0.000,0.000245,0.01613,,,,
408,102.5,14,1,0,1,0.0001,365.8471,0.9525,0.000,0.000245,0.01612,,,,
409,76.8,35,1,0,2,-0.0001,36.2709,1.3433,0.000,0.000245,0.01611,,,,
410,-57.9,56,0,1,0,-0.0002,44.2333,0.8655,0.000,0.000245,0.01611,,,,
411,82.6,49,1,0,1,-0.0008,26.8332,1.2704,0.000,0.000245,0.01610,,,,
412,-62.4,49,0,1,0,-0.0003,61.0802,0.8493,0.000,0.000244,0.01609,,,,
413,-50.5,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000244,0.01608,,,,
414,71.4,69,1,0,5,-0.0049,16.1364,0.9704,0.000,0.000244,0.01607,,,,
415,102.6,12,1,0,0,0.0035,67.4875,1.0881,0.000,0.000244,0.01606,,,,
416,103.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000244,0.01605,,,,
417,97.5,10,1,0,2,-0.0063,73.2652,0.9758,0.000,0.000244,0.01604,,,,
418,-123.9,138,0,1,7,-0.0126,99.8551,1.2279,0.000,0.000244,0.01603,,,,
419,51.3,132,1,0,7,0.0062,47.0207,0.9266,0.000,0.000243,0.01602,,,,
420,-138.3,188,0,1,0,-0.0013,16.7407,1.2639,0.000,0.000243,0.01601,,,,
421,-88.1,105,0,1,3,-0.0101,22.3609,1.0765,0.000,0.000243,0.01600,,,,
422,71.8,91,1,0,5,0.0028,23.4496,0.9698,0.000,0.000243,0.01599,,,,
423,74.4,82,1,0,3,-0.0100,36.3444,0.9384,0.000,0.000243,0.01598,,,,
424,-76.0,45,0,1,5,-0.0008,31.2493,1.2704,0.000,0.000243,0.01597,,,,
425,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000243,0.01596,,,,
426,63.6,100,1,0,3,-0.0194,16.8382,1.1730,0.006,0.000242,0.01595,,,,
427,63.1,66,1,0,8,0.0006,137.7832,1.0803,0.000,0.000242,0.01594,,,,
428,65.7,83,1,0,3,0.0230,12.2571,1.2849,0.000,0.000242,0.01593,,,,
429,-122.1,113,0,1,2,0.0004,36.7649,1.3521,0.000,0.000242,0.01592,,,,
430,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000242,0.01591,,,,
431,102.4,11,1,0,0,0.0003,54.3907,0.9580,0.000,0.000242,0.01591,,,,
432,-51.6,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000242,0.01590,,,,
433,106.7,28,1,0,0,-0.0016,113.2195,0.8867,0.000,0.000242,0.01589,,,,
434,90.5,59,1,0,2,-0.0010,24.8778,1.0271,0.000,0.000241,0.01588,,,,
435,-58.8,33,0,1,3,-0.0003,47.0174,1.0406,0.000,0.000241,0.01587,,,,
436,-49.3,26,0,1,0,0.0015,76.6919,1.0932,0.000,0.000241,0.01586,,,,
437,105.9,9,1,0,0,0.0011,57.7689,0.8486,0.000,0.000241,0.01585,,,,
438,-98.6,200,0,0,3,-0.0046,17.5614,1.2218,0.000,0.000241,0.01584,,,,
439,61.8,136,1,0,0,-0.0138,14.9131,1.1104,0.000,0.000241,0.01583,,,,
440,-135.8,122,0,1,17,-0.0238,42.9079,1.0861,0.053,0.000241,0.01582,,,,
441,-47.7,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000240,0.01581,,,,
442,-74.3,66,0,1,0,0.0076,25.7034,1.0543,0.000,0.000240,0.01580,,,,
443,-63.6,16,0,1,3,-0.0050,89.5281,1.1977,0.000,0.000240,0.01579,,,,
444,-57.5,11,0,1,0,-0.0038,146.9038,1.0649,0.000,0.000240,0.01578,,,,
445,104.7,28,1,0,0,0.0001,80.3854,0.9188,0.000,0.000240,0.01577,,,,
446,79.6,66,1,0,5,-0.0148,39.1955,1.0054,0.000,0.000240,0.01576,,,,
447,76.3,81,1,0,6,0.0094,24.1650,1.0238,0.000,0.000240,0.01575,,,,
448,105.0,11,1,0,0,-0.0005,60.1521,0.9253,0.000,0.000240,0.01574,,,,
449,-97.6,92,0,1,6,0.0370,37.8569,1.0876,0.000,0.000239,0.01573,,,,
450,86.6,22,1,0,5,-0.0014,19.3638,1.1184,0.000,0.000239,0.01572,-49.9,0.20,0.0,2.3
451,66.4,71,1,0,6,-0.0117,73.2757,1.0800,0.000,0.000239,0.01572,,,,
452,-49.6,8,0,1,0,-0.0025,145.9360,0.9903,0.000,0.000239,0.01571,,,,
453,-45.6,14,0,1,0,-0.0099,78.1387,1.0340,0.000,0.000239,0.01570,,,,
454,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000239,0.01569,,,,
455,-84.2,99,0,1,2,0.0144,19.6750,1.0987,0.000,0.000239,0.01568,,,,
456,-51.8,36,0,1,0,0.0026,71.5691,0.9096,0.000,0.000238,0.01567,,,,
457,-50.9,8,0,1,0,0.0088,147.0473,1.1738,0.000,0.000238,0.01566,,,,
458,100.0,26,1,0,0,0.0007,65.4228,1.0738,0.000,0.000238,0.01565,,,,
459,96.1,18,1,0,3,-0.0020,32.3069,0.9690,0.000,0.000238,0.01564,,,,
